frame,drop_id,cx,cy,area_px,percentage,in_frame
1283,1,623,296,9677,107.56,1
1283,11,312,242,2747,30.53,1
1283,12,646,17,1242,13.81,0
1284,1,623,294,9725,108.1,1
1284,11,311,257,2748,30.55,1
1284,12,645,24,1425,15.84,0
1285,1,623,293,9874,109.75,1
1285,11,310,272,2747,30.53,1
1285,12,643,34,1235,13.73,1
1286,1,622,291,9927,110.34,1
1286,11,310,286,2744,30.5,1
1286,12,641,43,1229,13.66,1
1287,1,622,289,9982,110.95,1
1287,11,309,301,2752,30.59,1
1287,12,640,50,1263,14.04,1
1288,1,622,287,10122,112.51,1
1288,11,308,317,2759,30.67,1
1288,12,641,57,1341,14.91,1
1289,1,621,285,10117,112.45,1
1289,11,307,332,2732,30.37,1
1289,12,640,68,1591,17.68,1
1290,1,620,284,10159,112.92,1
1290,11,306,347,2745,30.51,1
1290,12,639,75,1559,17.33,1
1291,1,620,283,10222,113.62,1
1291,11,305,362,2708,30.1,1
1291,12,640,84,1638,18.21,1
1292,1,620,283,10257,114.01,1
1292,11,304,377,2664,29.61,1
1292,12,638,91,1859,20.66,1
1293,1,620,282,10257,114.01,1
1293,11,303,393,2690,29.9,1
1293,12,638,97,2101,23.35,1
1294,1,620,281,10183,113.19,1
1294,11,302,408,2631,29.24,1
1294,12,637,104,1972,21.92,1
1295,1,619,280,10069,111.92,1
1295,11,302,423,2543,28.27,1
1295,12,637,113,2114,23.5,1
1296,1,619,279,9962,110.73,1
1296,11,302,436,2333,25.93,1
1296,12,636,121,1901,21.13,1
1297,1,619,278,9869,109.7,1
1297,11,303,442,2021,22.46,1
1297,12,637,130,1929,21.44,1
1298,1,618,277,9752,108.4,1
1298,11,302,442,1843,20.49,1
1298,12,637,139,1770,19.67,1
1299,1,618,276,9687,107.68,1
1299,11,299,439,2121,23.58,1
1299,12,638,149,1794,19.94,1
1300,1,617,276,9669,107.48,1
1300,11,298,430,2679,29.78,1
1300,12,637,158,1851,20.57,1
1301,1,617,275,9683,107.63,1
